t,delta,L,is_record_point_C1_1,is_record_point_C1_zeta,Lstar_C1_1,Lstar_C1_zeta,L_ann,inside_hypotheses,inside_hypotheses_zeta_C1,reflection_ok,deltaL,deltaL_ge_25,n_zeros_used,U_row,U_kopt,k_opt,tail_bound_at_U_row,tail_le_1e_10,U_contract_k3,c_deltaL,main_term,N_Z,W_Zprime,W_Z,W_Zrep,near_gamma,near_term,W_Zdouble_minus_Zprime_bound_log10,clause6_bound,sep_over_clause6,W_Z_negative,bal3,clause4_bound_C1_1,clause4_over_N,clause4_asserted,density_model,N_over_model,E_minus_bound_log10,E_minus_est_log10,E_minus_over_main_bound_log10,log10_exp_minus_L,E_minus_direct,refl_online_bound_log10,refl_online_est_log10,E_minus_direct_M,E_minus_direct_dps
1000.0,0.05,44.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,2.2,False,459,285.59407337278884,9.724817470974077,8,4.5444777795706735e-31,True,148.2690454086606,1.0989482276006108,-0.006038436034732621,0.00019494641591472786,0.00019494641591472786,-0.005843489618817893,-0.006029580314802472,999.7915715574129,0.00018609069598457892,-24.19551760478869,0.007510415059866085,0.8040082986891925,True,True,0.07573701191799778,388.5016893623023,False,0.0009892860158962349,0.19705768886070615,-23.240069744330103,-179.84645927453698,-21.020994214501286,-19.108957203743078,,-20.53286657089591,-166.99531707859407,,
1000.0,0.05,46.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,2.3000000000000003,False,459,285.59407337278884,9.315868800444207,8,2.240752304671713e-31,True,135.92692149609718,1.1084886822177644,-0.0061437357930243805,4.17152821649092e-05,4.17152821649092e-05,-0.006102020510859472,-0.006141528633281669,999.7915715574129,3.950812242219744e-05,-25.004950759761847,0.007895482274224421,0.7781330613686779,True,True,0.06958092645456333,1667.9960638764335,False,0.0008657777181937297,0.0481824390814073,-24.006073451112933,-183.9268080073272,-21.79450598201354,-19.977546167549583,,-21.292588863437125,-170.82638982857753,,
1000.0,0.05,48.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,2.4000000000000004,False,459,285.59407337278884,8.944640882636765,8,1.1386345216345836e-31,True,125.08143160628345,1.118516338396783,-0.006255393996302736,8.642545008760857e-06,8.642545008760857e-06,-0.006246751451293975,-0.006246778778144209,999.7915715574129,2.7326850233946466e-08,-25.797342018330433,0.008300292306841373,0.7536353859666889,True,True,0.06415764021026166,7423.466137026273,False,0.0007620021337719263,0.011341890823822344,-24.75503526149119,-187.91783255759364,-22.55128993044171,-20.846135131356085,,-22.03605763244705,-174.57422625561992,,
1000.0,0.05,50.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,2.5,False,459,285.59407337278884,8.595607163040604,7,1.0767972414903893e-28,True,115.49943868742312,1.1290397859547654,-0.006373654191343913,3.532047719826311e-05,3.532047719826311e-05,-0.00633833371414565,-0.006370757629687975,999.7915715574129,3.242391554232478e-05,-26.573731882075148,0.008725857393654605,0.7304329997392347,True,True,0.05935442960411905,1680.4537852347535,True,0.000674170719824839,0.05239099854031033,-25.487995677045586,-191.8250855468445,-23.292384173763278,-21.71472409516259,,-22.764277351878665,-178.244010833759,,
1000.0,0.05,52.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,2.6,False,459,285.59407337278884,8.276561449623422,7,6.241241378793031e-29,True,106.99155833110878,1.1400680561249503,-0.006498775862982615,0.00010794367453433718,0.00010794367453433718,-0.006390832188448278,-0.006496932201514699,999.7915715574129,0.0001061000130664219,-27.33505881747933,0.009173241669048112,0.7084492153859258,True,True,0.05507953335900624,510.26179715130314,True,0.0005993353150468315,0.1801056467461834,-26.20589316425944,-195.6535675587577,-24.018724723053186,-22.583313058969093,,-23.4781529763883,-181.84041180144158,,
1000.0,0.05,54.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,2.7,False,459,285.59407337278884,7.984144653060324,7,3.692786990038439e-29,True,99.40265429944863,1.1516106315421801,-0.006631035233404896,0.00019908768305040598,0.00019908768305040598,-0.00643194755035449,-0.006627919826393142,999.7915715574129,0.0001959722760386518,-28.082172757769683,0.009643563826742437,0.6876125209039899,True,True,0.05125763030206492,257.46258892915677,True,0.0005351784533487329,0.3720024261153812,-26.90957765635947,-199.40780101727833,-24.73115899186199,-23.451902022775595,,-24.178503228516554,-185.36765033762353,,
1000.0,0.05,56.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,2.8000000000000003,False,459,285.59407337278884,7.715266127774672,7,2.2270623696415813e-29,True,92.60465988253361,1.1636774567404884,-0.0067707261166300575,0.00028435269218468915,0.00028435269218468915,-0.006486373424445369,-0.006769254789421175,999.7915715574129,0.0002828813649758063,-28.815846388889074,0.01013799991711169,0.667856201616446,True,True,0.04782641778300355,168.1940037759162,True,0.00047986140202546966,0.5925725448732727,-27.599821839288538,-203.09189182249813,-25.430457085748497,-24.3204909865821,,-24.866071688154996,-188.82955826197397,,
1000.0,0.05,58.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,2.9000000000000004,False,459,285.59407337278884,7.467287764963452,7,1.3671702763257613e-29,True,86.49109638216531,1.176278949176146,-0.006918160831374693,0.00035443148299447004,0.00035443148299447004,-0.006563729348380223,-0.006917289027499694,999.7915715574129,0.00035355967911947076,-29.53678464878063,0.010657786287922048,0.6491179917179151,True,True,0.04473399449727216,126.21337732001115,True,0.00043191264493267905,0.8206091837151798,-28.277330650989764,-206.70958113560314,-26.117321305136254,-25.189079950388603,,-25.541536112850395,-192.2296265030089,,
1000.0,0.05,60.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,3.0,False,459,285.59407337278884,7.237944907120068,7,8.532995792407182e-30,True,80.97284500249394,1.1894260107901675,-0.00707367117572106,0.00040149527006287937,0.00040149527006287937,-0.006672175905658181,-0.0070723966196886865,999.7915715574129,0.0004002207140305059,-30.245632774205905,0.011204222675845163,0.6313397529103888,True,True,0.04193683834390469,104.451637343914,True,0.00039014509249122627,1.0290921961857264,-28.942749328224718,-210.26428917108962,-26.792394195706695,-26.05766891419511,,-26.205516322128474,-195.5710460773181,,
1000.0,0.05,62.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,3.1,False,459,285.59407337278884,7.025283180480286,7,5.408754641894097e-30,True,75.97485484219906,1.2031300401249752,-0.007237609467255623,0.00042070258413983363,0.00042070258413983363,-0.006816906883115789,-0.007236759397013902,999.7915715574129,0.0004198525138981133,-30.942983157818365,0.011778675456476857,0.6144671779097035,True,True,0.03939822937632941,93.64865076092373,True,0.00035359395445816216,1.189790093511375,-29.596670263646857,-213.75915245394202,-27.4562654090408,-26.92625787800161,,-26.858580907323084,-198.85674294700826,,
